19.963777	49.119087	1062.779785	152.703232
19.992325	49.119087	1097.235229	152.703232
20.020872	49.119087	1195.719971	152.703232
20.049420	49.119087	1227.384155	152.703232
20.077968	49.119087	1231.064697	152.703232
20.106516	49.119087	1190.951782	152.703232
20.135063	49.119087	1095.458618	152.703232
20.163611	49.119087	1047.551025	152.703232
20.192159	49.119087	934.799561	152.703232
20.220706	49.119087	847.331360	152.703232
19.963777	49.136424	1122.710938	152.703232
19.992325	49.136424	1387.994019	152.703232
20.020872	49.136424	1461.913940	152.703232
20.049420	49.136424	1522.276245	152.703232
20.077968	49.136424	1376.167114	152.703232
20.106516	49.136424	1501.060181	152.703232
20.135063	49.136424	1458.225830	152.703232
20.163611	49.136424	1259.946655	152.703232
20.192159	49.136424	1123.713135	152.703232
20.220706	49.136424	974.378113	152.703232
19.963777	49.153762	1148.087402	152.703232
19.992325	49.153762	1915.914062	152.703232
20.020872	49.153762	2030.638794	152.703232
20.049420	49.153762	1834.425781	152.703232
20.077968	49.153762	1517.302246	152.703232
20.106516	49.153762	2115.193848	152.703232
20.135063	49.153762	2110.396729	152.703232
20.163611	49.153762	1635.295532	152.703232
20.192159	49.153762	1643.142822	152.703232
20.220706	49.153762	1224.057251	152.703232
19.963777	49.171099	1546.324707	152.703232
19.992325	49.171099	1845.487305	152.703232
20.020872	49.171099	2221.517090	152.703232
20.049420	49.171099	2180.243408	152.703232
20.077968	49.171099	1931.441040	152.703232
20.106516	49.171099	2333.508057	152.703232
20.135063	49.171099	2186.738281	152.703232
20.163611	49.171099	2302.636230	152.703232
20.192159	49.171099	1772.305542	152.703232
20.220706	49.171099	1406.158813	152.703232
19.963777	49.188437	1907.416626	152.703232
19.992325	49.188437	1339.615234	152.703232
20.020872	49.188437	1709.464722	152.703232
20.049420	49.188437	2071.452881	152.703232
20.077968	49.188437	1578.000000	152.703232
20.106516	49.188437	1654.983643	152.703232
20.135063	49.188437	1752.015747	152.703232
20.163611	49.188437	2243.176025	152.703232
20.192159	49.188437	2068.266113	152.703232
20.220706	49.188437	2027.016113	152.703232
19.963777	49.205774	1898.260010	152.703232
19.992325	49.205774	1672.517334	152.703232
20.020872	49.205774	1792.875732	152.703232
20.049420	49.205774	1826.962891	152.703232
20.077968	49.205774	1414.498047	152.703232
20.106516	49.205774	1201.862183	152.703232
20.135063	49.205774	1986.671021	152.703232
20.163611	49.205774	1661.512085	152.703232
20.192159	49.205774	2125.670410	152.703232
20.220706	49.205774	1649.373413	152.703232
19.963777	49.223111	1335.229004	152.703232
19.992325	49.223111	1895.595581	152.703232
20.020872	49.223111	1837.795532	152.703232
20.049420	49.223111	1728.754883	152.703232
20.077968	49.223111	1459.113892	152.703232
20.106516	49.223111	1205.950439	152.703232
20.135063	49.223111	1687.608643	152.703232
20.163611	49.223111	1281.234253	152.703232
20.192159	49.223111	1588.794800	152.703232
20.220706	49.223111	1670.079712	152.703232
19.963777	49.240449	1562.654785	152.703232
19.992325	49.240449	1791.085449	152.703232
20.020872	49.240449	1632.831787	152.703232
20.049420	49.240449	2000.977173	152.703232
20.077968	49.240449	1651.983521	152.703232
20.106516	49.240449	1261.571045	152.703232
20.135063	49.240449	1201.042114	152.703232
20.163611	49.240449	1161.459473	152.703232
20.220706	49.240449	1836.072144	152.703232
19.963777	49.257786	1236.338623	152.703232
19.992325	49.257786	1176.804932	152.703232
20.020872	49.257786	1357.434814	152.703232
20.049420	49.257786	1357.866943	152.703232
20.077968	49.257786	1389.852783	152.703232
20.106516	49.257786	991.814941	152.703232
20.135063	49.257786	1129.376831	152.703232
20.163611	49.257786	1192.453979	152.703232
20.192159	49.257786	1627.187134	152.703232
20.220706	49.257786	1239.954346	152.703232
19.963777	49.275124	1116.378418	152.703232
19.992325	49.275124	1090.179443	152.703232
20.020872	49.275124	1207.545898	152.703232
20.049420	49.275124	1155.904297	152.703232
20.077968	49.275124	1190.843506	152.703232
20.106516	49.275124	1148.606079	152.703232
20.135063	49.275124	984.822083	152.703232
20.163611	49.275124	953.880493	152.703232
20.192159	49.275124	995.424683	152.703232
20.220706	49.275124	1006.987854	152.703232
